run_id,run_status,model,quantization_level,task_type,row_id,f1,rougeL,tokens_per_sec,avg_cpu_percent,max_rss_mb,energy per token (J/t)
run_0329,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,2089,1.0,,4.02,79.23333333333333,3614.0390625,0.0281811458758802
run_0335,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,6609,,0.2823529411764706,3.88,77.6265243902439,3614.0390625,0.0217777804243476
run_0340,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,10348,,0.2127659574468085,4.57,71.29807692307692,3614.0390625,0.658576754891703
run_0356,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,7744,0.1176470588235294,,3.76,84.3024193548387,3614.0390625,0.3793925733814259
run_0359,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,8759,0.25,,3.58,82.74021084337349,3614.0390625,0.167859097274322
run_0384,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,8604,0.1818181818181818,,4.32,74.6814024390244,3614.0390625,0.9218181619355652
run_0392,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,1506,,0.1791044776119403,4.1,80.41517857142857,3614.0390625,0.3667041976571014
run_0400,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,3312,,0.1379310344827586,3.66,81.74107142857143,3614.0625,0.1915415426603933
run_0419,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,7828,,0.2307692307692307,3.77,83.07386363636364,3614.0625,0.7885331297634783
run_0422,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,672,,0.0930232558139534,4.11,77.63250000000001,3613.99609375,0.1474088226583382
run_0451,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,3552,,0.3023255813953488,3.66,80.38915094339623,3613.99609375,0.4380218227123089
run_0468,"COMPLETED
",Falcon-3B,INT8,QA,6952,,0.2571428571428572,4.02,74.75925925925925,3613.99609375,0.7747335284777339
run_0494,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,170,,0.2142857142857142,3.89,78.13461538461539,3613.99609375,0.0302519897623449
run_0504,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,8657,1.0,,4.15,80.51470588235294,3613.99609375,0.2393630635503983
run_0518,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,10138,,0.2784810126582278,3.83,80.628125,3614.078125,0.2548981896314989
run_0533,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,6909,,0.173076923076923,3.94,83.19107142857143,3614.078125,0.1641065792314048
run_0534,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,1411,,0.1739130434782608,3.63,80.98295454545455,3614.078125,0.5684783014214947
run_0551,"COMPLETED
",Falcon-3B,INT8,QA,1050,,0.1666666666666666,4.28,74.17788461538461,3614.078125,0.7282723944960671
run_0554,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,6541,,0.3283582089552239,4.15,81.97606382978724,3614.078125,1.1222811075938408
run_0561,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,2231,0.2,,4.03,76.159375,3614.078125,0.4971888363822284
run_0570,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,245,,0.196078431372549,4.13,74.57407407407408,3614.078125,0.6659258626446527
run_0578,"COMPLETED
",Falcon-3B,INT8,QA,4722,0.0,,4.04,78.73177083333333,3614.078125,0.4336615976506029
run_0580,"COMPLETED
",Falcon-3B,INT8,QA,5009,,0.375,3.57,69.91666666666667,3614.078125,0.7220819581083024
run_0583,"COMPLETED
",Falcon-3B,INT8,QA,5069,,0.1481481481481481,3.95,74.27403846153847,3614.078125,0.0432453446131296
run_0617,"COMPLETED
",Falcon-3B,INT8,QA,5603,,0.1481481481481481,4.49,75.49568965517241,3614.09375,0.0737379141466747
run_0622,"COMPLETED
",Falcon-3B,INT8,QA,8625,,0.064516129032258,4.12,76.13793103448276,3614.09375,1.119437477547163
run_0624,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,6026,0.0,,4.28,81.171875,3614.09375,0.019222311407286
run_0658,"COMPLETED
",Falcon-3B,INT8,QA,7659,,0.1643835616438356,4.56,76.88095238095238,3614.09375,0.1158791486363545
run_0671,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,6732,,0.2692307692307693,4.42,69.61309523809524,3614.09375,0.0323917896267946
run_0705,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,2988,1.0,,4.29,78.59765625,3614.09375,0.0389678577159201
run_0708,"COMPLETED
",Falcon-3B,INT8,QA,3854,0.6153846153846153,,3.79,77.75367647058823,3614.09375,0.2572555024088288
run_0780,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,6000,,0.1927710843373493,3.7,83.36428571428571,3614.10546875,0.4893962437883362
run_0798,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,2728,,0.0919540229885057,4.08,79.84669811320755,3614.10546875,0.2493782205867709
run_0831,"COMPLETED
",Falcon-3B,INT8,SUMM_LONG,10269,,0.1724137931034483,3.64,84.6858108108108,3614.10546875,0.2275753448219916
run_1018,"COMPLETED
",Falcon-3B,INT8,SUMM_SHORT,6453,,0.1694915254237288,4.21,81.21428571428571,3614.10546875,0.4540373258452133
